date,code,open,high,low,close,preclose,volume,amount,pctChg
2020-12-08,sh.000001,3417.6936,3428.6618,3403.0263,3410.1771,3416.6037,22690732800,304635033509.6000,-0.188099
2020-12-09,sh.000001,3416.0782,3422.5360,3371.9156,3371.9640,3410.1771,26074742400,339317806321.2000,-1.120561
2020-12-10,sh.000001,3365.7310,3384.8875,3357.7531,3373.2758,3371.9640,24730830400,321616357218.9000,0.038903
2020-12-11,sh.000001,3381.0080,3383.1783,3325.1720,3347.1910,3373.2758,29861715800,379848803590.6000,-0.773278
2020-12-14,sh.000001,3349.5340,3371.1291,3338.6263,3369.1201,3347.1910,23980792600,316229132862.0000,0.655149
2020-12-15,sh.000001,3366.5813,3373.5579,3348.4192,3367.2326,3369.1201,22566740200,315289741293.4000,-0.056024
2020-12-16,sh.000001,3371.2632,3378.6626,3359.1705,3366.9832,3367.2326,22081397600,308823385266.9000,-0.007407
2020-12-17,sh.000001,3367.2770,3406.1547,3354.0112,3404.8732,3366.9832,27546363100,364740477233.0000,1.125340
2020-12-18,sh.000001,3400.4855,3413.8134,3382.7508,3394.8960,3404.8732,28099264100,354027376853.1000,-0.293027
2020-12-21,sh.000001,3394.3945,3423.6088,3381.1158,3420.5693,3394.8960,28375979400,383898951602.5000,0.756232
2020-12-22,sh.000001,3410.9678,3415.7538,3353.8581,3356.7822,3420.5693,32303765400,432199556488.2000,-1.864809
2020-12-23,sh.000001,3362.4721,3394.2089,3360.2019,3382.3195,3356.7822,29952352700,413254779061.7000,0.760767
2020-12-24,sh.000001,3382.1930,3394.0746,3354.0215,3363.1133,3382.3195,27504445000,363321144328.2000,-0.567841
2020-12-25,sh.000001,3351.7901,3397.0066,3348.3453,3396.5626,3363.1133,29454689500,359094444683.1000,0.994593
2020-12-28,sh.000001,3396.3590,3412.5193,3383.6540,3397.2854,3396.5626,31618154200,398159968832.7000,0.021280
2020-12-29,sh.000001,3399.2939,3407.0884,3376.0876,3379.0362,3397.2854,31176918500,382102563807.2000,-0.537170
2020-12-30,sh.000001,3375.0086,3414.4539,3374.4156,3414.4527,3379.0362,29102354300,377542350937.2000,1.048124
2020-12-31,sh.000001,3419.7267,3474.9182,3419.7267,3473.0693,3414.4527,33567392600,450482318883.5000,1.716720
