date,code,open,high,low,close,preclose,volume,amount,pctChg
2020-03-19,sh.000037,6395.2333,6463.1363,6192.6610,6347.4100,6382.0115,879010300,19062291363.0000,-0.542172
2020-03-20,sh.000037,6423.2942,6569.1787,6409.3448,6556.3456,6347.4100,846672000,18399415415.0000,3.291667
2020-03-23,sh.000037,6446.4340,6552.0035,6396.6278,6409.4469,6556.3456,817145500,18110920143.0000,-2.240558
2020-03-24,sh.000037,6497.2010,6600.7139,6451.8644,6595.5604,6409.4469,727633200,17111801508.0000,2.903737
2020-03-25,sh.000037,6725.0126,6826.0810,6678.9784,6808.1751,6595.5604,806240800,19212313631.0000,3.223603
2020-03-26,sh.000037,6778.0605,6949.8891,6740.4672,6930.3269,6808.1751,862279300,20011831455.0000,1.794193
2020-03-27,sh.000037,7002.3287,7033.0876,6858.4088,6860.5720,6930.3269,733174400,18491828596.0000,-1.006517
2020-02-04,sh.000038,4995.9250,5124.3500,4995.9250,5114.8580,5011.8110,3415969104,49121548544.0000,2.056083
2020-02-05,sh.000038,5120.1490,5176.8160,5072.1290,5125.1980,5114.8580,2424515904,35261571584.0000,0.202156
2020-02-06,sh.000038,5150.7690,5205.5620,5110.0430,5181.8040,5125.1980,2410915104,34975943424.0000,1.104465
2020-02-07,sh.000038,5136.0380,5161.1610,5108.6830,5161.1610,5181.8040,1966263200,27819785984.0000,-0.398375
2020-02-10,sh.000038,5120.7410,5164.8290,5110.3000,5151.9060,5161.1610,1754150496,26239810816.0000,-0.179320
2020-02-11,sh.000038,5174.7350,5225.9670,5164.0340,5195.3570,5151.9060,1981328608,28292167680.0000,0.843397
2020-02-12,sh.000038,5186.5680,5213.2050,5164.7470,5210.1440,5195.3570,1562364896,23561375232.0000,0.284620
2020-02-13,sh.000038,5206.1910,5214.3790,5169.8900,5170.5790,5210.1440,1640472096,24706188032.0000,-0.759384
2020-02-14,sh.000038,5162.0670,5229.1520,5162.0670,5222.1190,5170.5790,1571721600,24700600064.0000,0.996794
2020-02-17,sh.000038,5249.7730,5335.0550,5230.6250,5334.7890,5222.1190,2473908096,39832864512.0000,2.157553
2020-02-18,sh.000038,5312.6810,5319.4350,5270.4500,5282.4570,5334.7890,1799167104,27585780480.0000,-0.980957
2020-02-19,sh.000038,5273.5320,5331.2130,5271.6170,5283.8910,5282.4570,1824791808,27447300352.0000,0.027146
2020-02-20,sh.000038,5295.5140,5399.5660,5262.2060,5390.6440,5283.8910,2910029504,47606300928.0000,2.020348
2020-02-21,sh.000038,5366.5680,5417.0590,5339.4150,5359.3000,5390.6440,2579087904,46380158720.0000,-0.581452
2020-02-24,sh.000038,5323.5460,5336.2490,5281.6470,5292.3280,5359.3000,2329293008,38937589248.0000,-1.249641
2020-02-25,sh.000038,5232.6540,5260.4130,5196.8940,5255.6620,5292.3280,2556264704,40841876736.0000,-0.692814
2020-02-26,sh.000038,5205.7830,5315.4890,5199.7870,5263.9140,5255.6620,2734060208,42212773120.0000,0.157012
2020-02-27,sh.000038,5267.4790,5310.0010,5252.1260,5272.0670,5263.9140,1987799408,31213888000.0000,0.154885
2020-02-28,sh.000038,5200.2480,5227.6320,5110.3880,5110.3880,5272.0670,3055456496,44574467840.0000,-3.066710
2020-03-02,sh.000038,5144.6620,5256.8790,5144.6620,5234.2050,5110.3880,2361539200,35669833216.0000,2.422849
2020-03-03,sh.000038,5280.6890,5294.8910,5227.0100,5243.6770,5234.2050,2311360496,34889923584.0000,0.180963
2020-03-04,sh.000038,5241.0880,5294.1010,5240.4720,5292.5390,5243.6770,2038186400,34988548096.0000,0.931827
2020-03-05,sh.000038,5318.6700,5429.9700,5291.7470,5419.0550,5292.5390,3653430496,59067388672.0000,2.390459
2020-03-06,sh.000038,5365.5900,5379.4750,5310.3850,5311.5330,5419.0550,2162867904,35141495296.0000,-1.984147
2020-03-09,sh.000038,5220.6969,5220.6969,5144.8813,5157.6776,5311.5330,3013238000,44672415257.0000,-2.896629
2020-03-10,sh.000038,5146.3371,5248.5765,5131.5500,5232.1983,5157.6776,2437457900,36103013335.0000,1.444850
2020-03-11,sh.000038,5237.4839,5238.2596,5167.1635,5167.1635,5232.1983,1812158900,27303170661.0000,-1.242973
2020-03-12,sh.000038,5133.5756,5150.3483,5094.7136,5114.9162,5167.1635,1933154300,29191569641.0000,-1.011141
2020-03-13,sh.000038,4922.7948,5080.6475,4909.8024,5043.2248,5114.9162,2753133100,39268046651.0000,-1.401614
2020-03-16,sh.000038,5045.6469,5045.6469,4868.6839,4868.6839,5043.2248,2579748700,35799880569.0000,-3.460899
2020-03-17,sh.000038,4878.6318,4943.8120,4798.1848,4866.8213,4868.6839,2357277600,31392795789.0000,-0.038257
2020-03-18,sh.000038,4883.1060,4909.9733,4751.4646,4752.6615,4866.8213,1955781900,27474604072.0000,-2.345675
2020-03-19,sh.000038,4729.6948,4753.0310,4569.4125,4642.8000,4753.5118,2862479600,38980535161.0000,-2.329053
2020-03-20,sh.000038,4689.3679,4754.7731,4662.5225,4738.0589,4642.8000,2114498300,28148616500.0000,2.051755
2020-03-23,sh.000038,4608.0241,4660.8099,4605.2068,4614.0821,4738.0589,1692631700,22669903920.0000,-2.616616
2020-03-24,sh.000038,4692.6569,4741.0822,4665.8235,4736.4555,4614.0821,1923256000,25303405957.0000,2.652172
2020-03-25,sh.000038,4823.6987,4852.1383,4793.4791,4833.7034,4736.4555,1983510700,28630556343.0000,2.053179
2020-03-26,sh.000038,4794.7861,4888.9975,4792.2017,4833.2623,4833.7034,1564776400,20609720286.0000,-0.009126
2020-03-27,sh.000038,4884.4059,4900.5610,4842.6747,4847.1233,4833.2623,1542987900,20863182405.0000,0.286784
2020-02-04,sh.000039,3894.3710,4204.3620,3894.3710,4184.2680,4035.1490,1449033504,35114683904.0000,3.695502
2020-02-05,sh.000039,4206.9840,4342.8650,4193.9680,4232.8740,4184.2680,1236707104,31870479616.0000,1.161637
2020-02-06,sh.000039,4206.3490,4397.1480,4182.2600,4392.7590,4232.8740,1265225696,31635988736.0000,3.777221
2020-02-07,sh.000039,4398.0510,4558.3530,4377.9300,4556.5650,4392.7590,1464648000,37598380544.0000,3.729000
2020-02-10,sh.000039,4551.0950,4571.2580,4448.3310,4522.4250,4556.5640,1251867600,34691225600.0000,-0.749227
2020-02-11,sh.000039,4520.9860,4554.6900,4478.9780,4509.0290,4522.4250,1031758800,27284616448.0000,-0.296213
2020-02-12,sh.000039,4483.7290,4666.8050,4477.1820,4659.7570,4509.0290,1292339696,33939930880.0000,3.342804
2020-02-13,sh.000039,4655.7320,4769.6870,4613.0700,4692.7680,4659.7570,1450303296,40512743680.0000,0.708427
2020-02-14,sh.000039,4679.8170,4864.0150,4679.0840,4757.5510,4692.7680,1714043104,44404554496.0000,1.380486
2020-02-17,sh.000039,4801.1100,4918.2850,4798.1180,4913.7640,4757.5510,1667324496,40634055936.0000,3.283475
2020-02-18,sh.000039,4905.5930,5059.1190,4900.6580,5059.0910,4913.7640,1828286208,46662690816.0000,2.957549
2020-02-19,sh.000039,5015.1390,5146.1430,4955.8940,4996.2950,5059.0910,1816573408,49783088896.0000,-1.241251
2020-02-20,sh.000039,4996.2470,5169.3950,4934.2070,5162.1360,4996.2950,1805416896,49207273984.0000,3.319280
2020-02-21,sh.000039,5166.5930,5384.3910,5166.5120,5326.5740,5162.1360,2171886304,58634828800.0000,3.185464
2020-02-24,sh.000039,5318.2060,5556.8020,5292.0290,5541.7630,5326.5740,2078634000,58883399424.0000,4.039914
2020-02-25,sh.000039,5402.4660,5604.7280,5194.4860,5578.1550,5541.7630,2477988800,70746198016.0000,0.656686
2020-02-26,sh.000039,5454.2810,5500.4630,5185.0370,5212.0180,5578.1550,1935444096,58984694528.0000,-6.563765
2020-02-27,sh.000039,5243.6750,5326.4210,5060.8460,5176.0460,5212.0180,1842343104,58340990208.0000,-0.690174
2020-02-28,sh.000039,4941.8040,5037.9460,4810.6130,4862.2390,5176.0460,1893515104,54533560064.0000,-6.062678
2020-03-02,sh.000039,4965.4880,5056.9290,4814.3900,4993.1750,4862.2380,1568563200,46909049088.0000,2.692937
2020-03-03,sh.000039,5096.7300,5303.0520,5039.6100,5107.6400,4993.1750,1857361600,54260763648.0000,2.292429
2020-03-04,sh.000039,5054.6030,5081.5980,4846.4530,4986.3980,5107.6400,1603788896,45639211008.0000,-2.373738
2020-03-05,sh.000039,5098.1530,5113.6700,4868.4470,4980.2530,4986.3980,1586153200,43916799488.0000,-0.123235
2020-03-06,sh.000039,4874.3990,4960.6140,4863.2050,4912.6980,4980.2530,1144465296,28606982144.0000,-1.356457
2020-03-09,sh.000039,4788.3787,4798.6836,4573.6301,4573.6981,4912.6988,1439599800,38825619898.0000,-6.900498
2020-03-10,sh.000039,4568.7684,4829.6282,4550.8766,4828.2823,4573.6981,1550547900,42132829454.0000,5.566266
2020-03-11,sh.000039,4844.8645,4870.6758,4667.6824,4668.4368,4828.2823,1347924300,35336326739.0000,-3.310608
2020-03-12,sh.000039,4558.7634,4674.7232,4539.6297,4636.6035,4668.4368,1068297500,29243190487.0000,-0.681883
2020-03-13,sh.000039,4386.3833,4752.8937,4386.3833,4694.6886,4636.6035,1487343600,40728551230.0000,1.252751
2020-03-16,sh.000039,4710.8281,4710.8281,4356.4552,4381.4040,4694.6886,1373799700,38340550099.0000,-6.673171
2020-03-17,sh.000039,4473.3816,4519.7824,4236.5569,4462.6585,4381.4040,1122938500,32095757566.0000,1.854531
2020-03-18,sh.000039,4506.7749,4620.1319,4385.5259,4393.7870,4462.6585,1233561700,33579643834.0000,-1.543284
2020-03-19,sh.000039,4403.9099,4542.5320,4334.3977,4515.1169,4393.8870,1248463200,31935195946.0000,2.759058
2020-03-20,sh.000039,4575.2317,4582.7773,4415.6488,4507.3392,4515.1169,1073460500,27890742281.0000,-0.172259
2020-03-23,sh.000039,4338.9433,4406.2117,4200.1548,4217.4358,4507.3392,997252400,26674187468.0000,-6.431808
2020-03-24,sh.000039,4318.2722,4333.4154,4090.8672,4258.3545,4217.4358,1167025400,28952437496.0000,0.970227
2020-03-25,sh.000039,4369.9095,4407.8479,4317.5142,4368.1106,4258.3545,1023790000,27026128719.0000,2.577430
2020-03-26,sh.000039,4329.9954,4409.0363,4309.6554,4329.9667,4368.1106,827672000,21715524029.0000,-0.873236
2020-03-27,sh.000039,4393.6387,4399.7301,4286.7369,4288.1015,4329.9667,882387900,23007618045.0000,-0.966871
2020-02-04,sh.000040,2783.7930,2968.9720,2783.7930,2950.7850,2950.2410,898042896,12078439424.0000,0.018439
2020-02-05,sh.000040,2963.7920,3091.2430,2959.0610,3008.1800,2950.7850,829064400,12108909568.0000,1.945076
2020-02-06,sh.000040,3004.6420,3092.4240,2993.9910,3080.6500,3008.1800,753530208,10493460480.0000,2.409098
2020-02-07,sh.000040,3106.3180,3154.6550,3079.6160,3146.8650,3080.6500,796115296,12364093952.0000,2.149384
2020-02-10,sh.000040,3150.8150,3169.3930,3114.0140,3168.1700,3146.8650,957331008,14114562304.0000,0.677023
2020-02-11,sh.000040,3175.7710,3194.9030,3138.5290,3168.4990,3168.1700,778517408,11450248704.0000,0.010385
2020-02-12,sh.000040,3152.6220,3224.1470,3142.2570,3223.8130,3168.4990,780003696,11048727040.0000,1.745748
2020-02-13,sh.000040,3231.8740,3262.6300,3188.4250,3206.0750,3223.8130,822849696,14148132608.0000,-0.550218
2020-02-14,sh.000040,3193.9650,3262.9060,3174.7180,3200.6830,3206.0750,730377200,13523536640.0000,-0.168181
2020-02-17,sh.000040,3236.3000,3328.9890,3233.8130,3328.9890,3200.6830,950775504,14833729024.0000,4.008707
2020-02-18,sh.000040,3331.4590,3374.2280,3301.9650,3374.0510,3328.9890,953218896,15523100672.0000,1.353624
2020-02-19,sh.000040,3347.7000,3399.5220,3315.6640,3341.3510,3374.0510,908437408,15105149440.0000,-0.969161
2020-02-20,sh.000040,3359.2550,3409.9340,3309.9000,3405.9260,3341.3510,906234896,14976687872.0000,1.932602
2020-02-21,sh.000040,3405.3260,3511.4900,3405.3260,3494.0060,3405.9260,1120439504,17935534848.0000,2.586081
2020-02-24,sh.000040,3513.5900,3721.9070,3513.5900,3701.3000,3494.0060,1541180000,24570356992.0000,5.932846
2020-02-25,sh.000040,3632.7550,3823.2090,3544.6490,3803.4800,3701.3000,1676128000,28698747392.0000,2.760652
2020-02-26,sh.000040,3735.1060,3811.0040,3604.5270,3639.8750,3803.4800,1834570304,27017742336.0000,-4.301456
2020-02-27,sh.000040,3672.6870,3702.9420,3558.0570,3591.8040,3639.8750,1207830496,18265916160.0000,-1.320677
2020-02-28,sh.000040,3424.7470,3491.6310,3334.7680,3374.0210,3591.8040,1298767296,19602449664.0000,-6.063332
2020-03-02,sh.000040,3434.6750,3586.9150,3386.6720,3557.3220,3374.0210,1166466400,18030534656.0000,5.432717
2020-03-03,sh.000040,3649.0930,3705.5200,3526.9080,3564.3360,3557.3220,1432212896,22957475584.0000,0.197171
2020-03-04,sh.000040,3519.0500,3569.1630,3426.7670,3519.8470,3564.3360,919914208,15576611328.0000,-1.248171
2020-03-05,sh.000040,3637.8320,3651.0330,3516.7530,3567.4580,3519.8470,1327152608,19271894016.0000,1.352644
2020-03-06,sh.000040,3494.0080,3581.8200,3487.4790,3540.1590,3567.4580,933729808,13478243328.0000,-0.765223
2020-03-09,sh.000040,3467.3942,3581.6295,3432.7467,3435.5722,3540.1593,1224539800,18893544153.0000,-2.954305
2020-03-10,sh.000040,3405.7130,3662.2246,3360.4114,3662.2246,3435.5722,1675158900,25713153512.0000,6.597224
2020-03-11,sh.000040,3724.5160,3823.2984,3633.9886,3640.4396,3662.2246,2033837600,33328215303.0000,-0.594857
2020-03-12,sh.000040,3578.0133,3685.6612,3572.6289,3685.6612,3640.4396,1493772800,23334081391.0000,1.242202
2020-03-13,sh.000040,3525.1231,3723.1609,3513.4831,3629.0230,3685.6612,1691113900,24853124859.0000,-1.536717
2020-03-16,sh.000040,3649.0432,3649.0432,3391.6392,3406.5388,3629.0230,1490603700,21647274191.0000,-6.130691
2020-03-17,sh.000040,3444.4414,3473.6320,3271.1444,3422.6824,3406.5388,1323369500,17964244785.0000,0.473900
2020-03-18,sh.000040,3434.4006,3514.3261,3330.3557,3335.5904,3422.6824,1238679200,17498769348.0000,-2.544554
2020-03-19,sh.000040,3331.2467,3477.2589,3294.5917,3447.7808,3333.5159,1211806800,17431051172.0000,3.427759
2020-03-20,sh.000040,3487.6726,3506.0182,3414.6531,3479.7324,3447.7808,1132437400,16470341049.0000,0.926729
2020-03-23,sh.000040,3385.0905,3499.2741,3349.5263,3364.2968,3479.7324,1053306100,15524082191.0000,-3.317370
2020-03-24,sh.000040,3440.9304,3451.1351,3271.1655,3399.0887,3364.2968,1239244600,17262197088.0000,1.034151
2020-03-25,sh.000040,3465.2590,3469.0852,3402.9219,3426.0656,3399.0887,1037871900,14591053780.0000,0.793651
2020-03-26,sh.000040,3338.0646,3364.5016,3294.3261,3314.6987,3426.0656,809582300,15455751501.0000,-3.250577
2020-03-27,sh.000040,3356.9555,3361.1769,3242.9526,3245.7177,3314.6987,712070900,11994314199.0000,-2.081064
2020-02-04,sh.000041,1639.3850,1713.9620,1639.3850,1701.9400,1676.4150,794601808,3882847312.0000,1.522594
2020-02-05,sh.000041,1705.0910,1737.2110,1696.7450,1724.6260,1701.9400,588445104,2971729440.0000,1.332949
2020-02-06,sh.000041,1734.3510,1744.0030,1716.1280,1741.2950,1724.6260,563966496,2862982384.0000,0.966528
2020-02-07,sh.000041,1733.1510,1756.0040,1725.3010,1755.7690,1741.2950,509540608,2652636528.0000,0.831220
2020-02-10,sh.000041,1745.8560,1759.9100,1742.3310,1757.9160,1755.7690,490829200,2477612384.0000,0.122283
2020-02-11,sh.000041,1757.7370,1770.8360,1749.8910,1758.0380,1757.9160,439135008,2269617216.0000,0.006940
2020-02-12,sh.000041,1755.8450,1767.4570,1750.2200,1766.3090,1758.0380,438390704,2246771248.0000,0.470468
2020-02-13,sh.000041,1764.4560,1768.2260,1750.1340,1753.8350,1766.3090,445341504,2215307872.0000,-0.706218
2020-02-14,sh.000041,1750.2410,1758.3680,1746.5950,1753.9240,1753.8350,384391008,1896828768.0000,0.005075
2020-02-17,sh.000041,1752.3450,1783.0200,1751.7530,1782.4120,1753.9240,525509296,2813644048.0000,1.624244
2020-02-18,sh.000041,1781.1680,1794.4150,1778.1630,1785.0980,1782.4120,518871808,2794552208.0000,0.150695
2020-02-19,sh.000041,1780.9690,1785.3630,1773.0910,1776.7390,1785.0980,436008496,2404552448.0000,-0.468266
2020-02-20,sh.000041,1777.0570,1796.4690,1773.1870,1795.6860,1776.7390,532951200,2794651360.0000,1.066392
2020-02-21,sh.000041,1794.0640,1807.6850,1791.2280,1801.6900,1795.6860,586904400,3242224400.0000,0.334357
2020-02-24,sh.000041,1797.1760,1797.5900,1777.6560,1785.9090,1801.6900,654508608,3564317648.0000,-0.875900
2020-02-25,sh.000041,1766.3990,1768.9210,1740.3300,1760.2320,1785.9090,750011200,3853799088.0000,-1.437755
2020-02-26,sh.000041,1745.9060,1777.4980,1736.7220,1765.0900,1760.2320,767407504,3899951856.0000,0.275986
2020-02-27,sh.000041,1766.2590,1776.4960,1766.2590,1772.4920,1765.0900,565512096,2927096608.0000,0.419355
2020-02-28,sh.000041,1748.8990,1756.2910,1730.1180,1734.1390,1772.4920,1032198896,4835522816.0000,-2.163790
2020-03-02,sh.000041,1734.0980,1783.2530,1734.0500,1778.2270,1734.1390,1003848800,4794946816.0000,2.542357
2020-03-03,sh.000041,1787.2980,1794.6310,1779.3990,1785.0380,1778.2270,959452800,4649693952.0000,0.383022
2020-03-04,sh.000041,1782.0760,1797.9900,1778.4810,1794.3310,1785.0380,824961104,4469097472.0000,0.520605
2020-03-05,sh.000041,1804.2750,1825.3600,1799.0790,1821.8940,1794.3310,979196304,5049351680.0000,1.536116
2020-03-06,sh.000041,1808.5260,1813.4700,1799.6540,1804.7850,1821.8940,787717104,4264341600.0000,-0.939078
2020-03-09,sh.000041,1786.9841,1786.9841,1768.1882,1769.4810,1804.7855,863667300,4592851160.0000,-1.956160
2020-03-10,sh.000041,1749.4667,1791.5747,1749.4667,1788.3505,1769.4810,770281000,4130724162.0000,1.066386
2020-03-11,sh.000041,1795.5118,1801.4645,1785.1981,1785.7727,1788.3505,621347600,3141500394.0000,-0.144144
2020-03-12,sh.000041,1778.7249,1778.7249,1758.3692,1766.6218,1785.7727,566121100,3031609455.0000,-1.072415
2020-03-13,sh.000041,1713.6666,1749.3666,1707.6748,1737.4520,1766.6218,720722800,3909702552.0000,-1.651163
2020-03-16,sh.000041,1746.2423,1750.6829,1713.6103,1713.6103,1737.4520,632436800,3481028250.0000,-1.372222
2020-03-17,sh.000041,1708.1831,1731.1574,1694.6799,1714.0122,1713.6103,602029800,3272157276.0000,0.023453
2020-03-18,sh.000041,1718.4828,1727.1507,1697.7288,1699.2505,1714.0122,536065500,3147325982.0000,-0.861237
2020-03-19,sh.000041,1693.1333,1703.8683,1660.0660,1677.5595,1699.3169,628224000,3253677168.0000,-1.280362
2020-03-20,sh.000041,1688.9529,1701.4314,1676.1613,1692.6489,1677.5595,459952100,2405871835.0000,0.899485
2020-03-23,sh.000041,1671.8619,1691.5474,1665.4092,1678.7277,1692.6489,487525200,2585693001.0000,-0.822451
2020-03-24,sh.000041,1689.8726,1712.0362,1689.8726,1709.6980,1678.7277,470463200,2717140696.0000,1.844867
2020-03-25,sh.000041,1731.0448,1731.0448,1711.4441,1723.2347,1709.6980,447428600,2448321714.0000,0.791760
2020-03-26,sh.000041,1717.0527,1718.7409,1709.1510,1711.7205,1723.2347,343760700,1979617483.0000,-0.668174
2020-03-27,sh.000041,1721.5845,1733.8233,1715.4104,1722.4955,1711.7205,413145100,2210480364.0000,0.629484
2020-02-04,sh.000104,825.1370,868.1670,825.1370,861.9700,865.0040,400878000,1595832928.0000,-0.350750
2020-02-05,sh.000104,863.8650,883.6670,861.5260,868.1480,861.9700,302459696,1215518080.0000,0.716730
2020-02-06,sh.000104,874.2750,884.4120,868.8040,883.0720,868.1480,282114496,1168608368.0000,1.719062
2020-02-07,sh.000104,880.3830,880.3830,868.3550,877.9730,883.0720,254220200,1019359664.0000,-0.577416
2020-02-10,sh.000104,872.2500,894.2550,870.7880,893.5150,877.9730,279338896,1195064832.0000,1.770214
2020-02-11,sh.000104,892.9730,907.2280,888.5330,896.8280,893.5150,273646208,1219308272.0000,0.370783
2020-02-12,sh.000104,894.0820,907.1690,890.6430,907.1690,896.8280,217872900,970559408.0000,1.153064
2020-02-13,sh.000104,908.5410,912.9370,896.6360,897.5260,907.1690,217240700,930027600.0000,-1.062977
2020-02-14,sh.000104,895.8970,900.4170,889.4690,895.0140,897.5260,172111100,756242192.0000,-0.279880
2020-02-17,sh.000104,894.7260,915.1260,894.4700,914.7290,895.0140,292813408,1210646256.0000,2.202759
2020-02-18,sh.000104,915.4790,918.9560,904.8480,915.5300,914.7290,292366304,1254765328.0000,0.087567
2020-02-19,sh.000104,915.6160,915.6160,903.7810,906.8020,915.5300,256225000,1199843552.0000,-0.953328
2020-02-20,sh.000104,909.6160,928.0480,908.4800,927.4290,906.8020,366970496,1588862896.0000,2.274697
2020-02-21,sh.000104,926.6830,931.2650,920.6000,927.2350,927.4290,354407296,1564359232.0000,-0.020918
2020-02-24,sh.000104,920.1440,924.1850,909.6730,915.0120,927.2350,335821008,1439329040.0000,-1.318220
2020-02-25,sh.000104,896.8090,897.6720,876.1330,894.5760,915.0120,416937408,1715738352.0000,-2.233413
2020-02-26,sh.000104,884.8050,912.1740,881.3380,902.3100,894.5760,479125696,1921681744.0000,0.864544
2020-02-27,sh.000104,901.6190,907.1330,893.1970,896.9390,902.3100,316461904,1293033376.0000,-0.595250
2020-02-28,sh.000104,877.1770,880.3190,858.8480,866.0500,896.9390,439974096,1770888224.0000,-3.443824
2020-03-02,sh.000104,881.5030,903.5550,881.5030,901.5760,866.0500,387957104,1686406176.0000,4.102073
2020-03-03,sh.000104,914.1330,917.8020,903.1070,907.5510,901.5760,480414000,2054306048.0000,0.662728
2020-03-04,sh.000104,904.3630,920.1490,901.2690,919.7620,907.5510,393116608,1727068176.0000,1.345489
2020-03-05,sh.000104,926.5690,939.1260,923.4330,936.1530,919.7620,483101008,2161471456.0000,1.782091
2020-03-06,sh.000104,924.9210,944.1230,922.6410,939.4750,936.1530,427392096,1881430464.0000,0.354857
2020-03-09,sh.000104,911.5136,922.3290,904.1993,913.8718,939.4752,559543700,2346768720.0000,-2.725287
2020-03-10,sh.000104,908.5826,932.8370,907.7624,926.0181,913.8718,502461200,2345377028.0000,1.329103
2020-03-11,sh.000104,922.0181,925.1038,909.7362,911.5235,926.0181,410086300,1862812722.0000,-1.565261
2020-03-12,sh.000104,896.5187,897.1001,878.9933,883.4281,911.5235,381794900,1619443161.0000,-3.082246
2020-03-13,sh.000104,848.0777,871.1846,840.8872,866.1876,883.4281,418994300,1682540445.0000,-1.951545
2020-03-16,sh.000104,870.4618,876.8047,849.1640,851.2258,866.1876,398787400,1627028019.0000,-1.727316
2020-03-17,sh.000104,848.6393,856.0178,832.5459,848.8259,851.2258,331698100,1315583680.0000,-0.281935
2020-03-18,sh.000104,852.8271,853.8205,835.4998,836.4167,848.8259,309376700,1200585387.0000,-1.461925
2020-03-19,sh.000104,830.1597,837.4614,814.4901,825.4568,835.7441,313641500,1210235722.0000,-1.230915
2020-03-20,sh.000104,832.9093,838.4330,823.6440,836.4822,825.4568,255513700,946708389.0000,1.335673
2020-03-23,sh.000104,820.4466,820.4466,804.5764,806.6843,836.4822,267180500,1018535535.0000,-3.562287
2020-03-24,sh.000104,816.4538,828.5949,814.3008,827.9321,806.6843,269245600,1063568406.0000,2.633967
2020-03-25,sh.000104,841.1915,842.4655,833.5000,840.4300,827.9321,242443200,932187022.0000,1.509532
2020-03-26,sh.000104,835.1232,835.1232,825.4996,826.6718,840.4300,207268100,807603888.0000,-1.637043
2020-03-27,sh.000104,834.5096,834.6781,824.8051,825.3261,826.6718,189102400,751403838.0000,-0.162785
2020-02-04,sh.000105,3061.8550,3225.1000,3061.8550,3213.5130,3191.7610,1620694000,10684728576.0000,0.681505
2020-02-05,sh.000105,3228.7470,3314.4550,3226.6010,3311.6040,3213.5130,1465149408,10164511488.0000,3.052454
2020-02-06,sh.000105,3319.5640,3395.2400,3295.4300,3384.5180,3311.6040,1650807696,11038611712.0000,2.201773
2020-02-07,sh.000105,3404.1930,3419.2240,3352.1180,3401.5560,3384.5180,1780082208,11564997632.0000,0.503410
2020-02-10,sh.000105,3404.1360,3485.8140,3384.7500,3484.8950,3401.5560,1689380400,12075034368.0000,2.450026
2020-02-11,sh.000105,3486.4780,3495.3590,3453.3270,3467.9180,3484.8950,1382733200,10191838208.0000,-0.487160
2020-02-12,sh.000105,3464.4710,3527.0680,3461.2750,3524.3060,3467.9180,1222033104,9624924416.0000,1.625990
2020-02-13,sh.000105,3531.6170,3566.8510,3497.0490,3506.3450,3524.3060,1374148000,11690609664.0000,-0.509632
2020-02-14,sh.000105,3497.8260,3543.5820,3491.9560,3527.9630,3506.3450,1283595808,11179580928.0000,0.616539
2020-02-17,sh.000105,3546.3340,3625.9840,3546.3340,3625.9840,3527.9630,1683559200,13406563584.0000,2.778402
2020-02-18,sh.000105,3626.1380,3635.5050,3584.7920,3633.3190,3625.9840,1619395200,13680379648.0000,0.202290
2020-02-19,sh.000105,3629.0270,3654.8810,3608.0650,3617.2860,3633.3190,1712035600,14495158016.0000,-0.441277
2020-02-20,sh.000105,3625.6120,3675.5010,3598.0690,3670.4490,3617.2860,1549180608,12789921536.0000,1.469693
2020-02-21,sh.000105,3666.8840,3717.6250,3660.2020,3706.0760,3670.4490,1615107904,14097166848.0000,0.970644
2020-02-24,sh.000105,3727.6710,3764.5890,3682.9810,3748.9450,3706.0760,1937577104,17039093504.0000,1.156722
2020-02-25,sh.000105,3673.3070,3725.3920,3595.9830,3720.6800,3748.9450,2449343104,18838584576.0000,-0.753945
2020-02-26,sh.000105,3669.7280,3773.6650,3667.2060,3702.6320,3720.6800,2417998496,17808339968.0000,-0.485073
2020-02-27,sh.000105,3718.7320,3749.4100,3691.4550,3701.8620,3702.6320,1819490096,13809257216.0000,-0.020796
2020-02-28,sh.000105,3590.4120,3638.1160,3515.4920,3518.5890,3701.8620,2012502704,14570904320.0000,-4.950833
2020-03-02,sh.000105,3549.4280,3695.9580,3549.4280,3679.9970,3518.5890,1964292704,14918554880.0000,4.587293
2020-03-03,sh.000105,3741.2340,3749.7890,3646.0860,3695.0430,3679.9970,2028520608,15582961152.0000,0.408859
2020-03-04,sh.000105,3666.1110,3710.4720,3647.7890,3709.1940,3695.0430,1513449408,11681865216.0000,0.382973
2020-03-05,sh.000105,3739.1900,3757.0800,3719.4810,3756.8890,3709.1940,1864092896,13111353600.0000,1.285859
2020-03-06,sh.000105,3724.5450,3744.5690,3715.6390,3722.0590,3756.8890,1506363408,11677076992.0000,-0.927097
2020-03-09,sh.000105,3663.9223,3667.0647,3568.3419,3569.1594,3722.0596,1903482700,13366683439.0000,-4.107946
2020-03-10,sh.000105,3509.0195,3628.0475,3483.3753,3626.9856,3569.1594,1554082100,11661510979.0000,1.620163
2020-03-11,sh.000105,3631.8125,3634.3462,3578.2822,3578.2822,3626.9856,1279806800,9439739800.0000,-1.342807
2020-03-12,sh.000105,3533.7419,3551.7608,3483.5184,3512.1128,3578.2822,1278936400,8738971820.0000,-1.849195
2020-03-13,sh.000105,3335.3160,3478.7947,3329.7846,3448.7674,3512.1128,1494852900,10387961755.0000,-1.803627
2020-03-16,sh.000105,3484.6576,3488.7959,3324.4913,3334.2046,3448.7674,1369083000,10328181019.0000,-3.321848
